date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-01-04,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-05,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-05,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-05,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-05,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-05,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-05,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-06,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-06,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-06,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-06,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-06,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-06,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-07,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-07,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-07,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-07,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-07,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-07,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-08,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-08,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-08,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-08,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-08,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-08,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-09,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-09,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-09,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-09,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-09,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-09,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-10,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-10,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-10,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-10,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-10,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-10,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-11,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-11,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-11,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-11,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-11,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-11,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-12,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-12,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-12,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-12,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-12,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-12,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-13,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-13,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-13,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-13,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-13,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-13,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-14,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-14,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-14,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-14,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-14,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-14,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-15,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-15,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-15,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-15,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-15,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-15,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-16,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-16,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-16,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-16,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-16,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-16,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-17,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-17,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-17,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-17,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-17,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-17,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-18,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-18,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-18,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-18,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-18,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-18,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-19,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-19,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-19,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-19,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-19,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-19,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-20,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-20,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-20,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-20,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-20,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-20,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-21,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-21,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-21,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-21,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-21,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-21,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-22,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-22,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-22,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-22,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-22,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-22,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-23,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-23,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-23,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-23,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-23,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-23,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-24,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-24,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-24,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-24,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-24,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-24,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-25,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-25,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-25,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-25,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-25,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-25,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-26,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-26,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-26,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-26,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-26,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-26,Rt,1.65944210067505,1.93198141800661,2.03460604093121,2.02977530624278,2.12171817522069,2.43074684712268,Surged Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-27,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
2020-01-27,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Maintain Status Quo,Ghana,GHA,2020-06-21,v3
2020-01-27,Rt,1.65256764947263,1.93906085781113,2.0685251241345,2.05541359327005,2.1671923889508,2.42185058725326,Relax Interventions 50%,Ghana,GHA,2020-06-21,v3
2020-01-27,cumulative_infections,0,0,0,0,0,0,Surged Additional 50% Reduction,Ghana,GHA,2020-06-21,v3
